Vendor,GRAPHTEC Corporation
Model,"GL840"
Version,"Ver1.23"
MaxChannel,20
GSStartCH,20
WLStartCH,20
WLUnit,OFF,OFF,OFF,OFF,OFF
MaxLogicChannel,0
Logic/Pulse,Off,Off,Off,Off,Off,Off,Off
TempUnit,C
Sampling interval,1s
Total Data Points,16672              
Trigger,0                  
Start time,2023-02-23,12:36:30
End time,2023-02-23,17:14:24
Trigger time,2023-02-23,12:36:32
AMP settings
CH,SignalName,Amp,Input,Range,Temperature Range,Filter,SpanUpper,SpanLower,Unit,Color,,,Line,Scaling settings,Input Upper,Input Lower,Output Upper,Output Lower,Unit
CH16," CH16",M,DC,1-5V,,Off,+5.000,+1.000, V,5,23,30,1
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line
Data
Number,Date&Time,ms,CH16,Alarm1-10,Alarm11-20,AlarmOut
251,2023-02-23 12:40:42,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
252,2023-02-23 12:40:43,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
253,2023-02-23 12:40:44,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
254,2023-02-23 12:40:45,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
255,2023-02-23 12:40:46,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
256,2023-02-23 12:40:47,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
257,2023-02-23 12:40:48,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
258,2023-02-23 12:40:49,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
259,2023-02-23 12:40:50,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
260,2023-02-23 12:40:51,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
261,2023-02-23 12:40:52,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
262,2023-02-23 12:40:53,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
263,2023-02-23 12:40:54,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
264,2023-02-23 12:40:55,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
265,2023-02-23 12:40:56,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
266,2023-02-23 12:40:57,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
267,2023-02-23 12:40:58,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
268,2023-02-23 12:40:59,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
269,2023-02-23 12:41:00,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
270,2023-02-23 12:41:01,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
271,2023-02-23 12:41:02,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
272,2023-02-23 12:41:03,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
273,2023-02-23 12:41:04,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
274,2023-02-23 12:41:05,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
275,2023-02-23 12:41:06,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
276,2023-02-23 12:41:07,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
277,2023-02-23 12:41:08,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
278,2023-02-23 12:41:09,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
279,2023-02-23 12:41:10,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
280,2023-02-23 12:41:11,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
281,2023-02-23 12:41:12,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
282,2023-02-23 12:41:13,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
283,2023-02-23 12:41:14,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
284,2023-02-23 12:41:15,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
285,2023-02-23 12:41:16,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
286,2023-02-23 12:41:17,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
287,2023-02-23 12:41:18,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
288,2023-02-23 12:41:19,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
289,2023-02-23 12:41:20,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
290,2023-02-23 12:41:21,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
291,2023-02-23 12:41:22,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
292,2023-02-23 12:41:23,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
293,2023-02-23 12:41:24,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
294,2023-02-23 12:41:25,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
295,2023-02-23 12:41:26,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
296,2023-02-23 12:41:27,0,+4.027,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
297,2023-02-23 12:41:28,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
298,2023-02-23 12:41:29,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
299,2023-02-23 12:41:30,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
300,2023-02-23 12:41:31,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
301,2023-02-23 12:41:32,0,+4.027,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
302,2023-02-23 12:41:33,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
303,2023-02-23 12:41:34,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
304,2023-02-23 12:41:35,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
305,2023-02-23 12:41:36,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
306,2023-02-23 12:41:37,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
307,2023-02-23 12:41:38,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
308,2023-02-23 12:41:39,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
309,2023-02-23 12:41:40,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
310,2023-02-23 12:41:41,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
311,2023-02-23 12:41:42,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
312,2023-02-23 12:41:43,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
313,2023-02-23 12:41:44,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
314,2023-02-23 12:41:45,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
315,2023-02-23 12:41:46,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
316,2023-02-23 12:41:47,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
317,2023-02-23 12:41:48,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
318,2023-02-23 12:41:49,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
319,2023-02-23 12:41:50,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
320,2023-02-23 12:41:51,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
321,2023-02-23 12:41:52,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
322,2023-02-23 12:41:53,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
323,2023-02-23 12:41:54,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
324,2023-02-23 12:41:55,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
325,2023-02-23 12:41:56,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
326,2023-02-23 12:41:57,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
327,2023-02-23 12:41:58,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
328,2023-02-23 12:41:59,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
329,2023-02-23 12:42:00,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
330,2023-02-23 12:42:01,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
331,2023-02-23 12:42:02,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
332,2023-02-23 12:42:03,0,+4.028,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
333,2023-02-23 12:42:04,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
334,2023-02-23 12:42:05,0,+4.030,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
335,2023-02-23 12:42:06,0,+4.031,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
336,2023-02-23 12:42:07,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
337,2023-02-23 12:42:08,0,+4.029,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
338,2023-02-23 12:42:09,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
339,2023-02-23 12:42:10,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
340,2023-02-23 12:42:11,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
341,2023-02-23 12:42:12,0,+4.025,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
342,2023-02-23 12:42:13,0,+4.031,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
343,2023-02-23 12:42:14,0,+4.026,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
344,2023-02-23 12:42:15,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
345,2023-02-23 12:42:16,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
346,2023-02-23 12:42:17,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
347,2023-02-23 12:42:18,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
348,2023-02-23 12:42:19,0,+4.031,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
349,2023-02-23 12:42:20,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
350,2023-02-23 12:42:21,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
351,2023-02-23 12:42:22,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
352,2023-02-23 12:42:23,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
353,2023-02-23 12:42:24,0,+4.031,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
354,2023-02-23 12:42:25,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
355,2023-02-23 12:42:26,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
356,2023-02-23 12:42:27,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
357,2023-02-23 12:42:28,0,+4.031,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
358,2023-02-23 12:42:29,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
359,2023-02-23 12:42:30,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
360,2023-02-23 12:42:31,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
361,2023-02-23 12:42:32,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
362,2023-02-23 12:42:33,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
363,2023-02-23 12:42:34,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
364,2023-02-23 12:42:35,0,+4.031,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
365,2023-02-23 12:42:36,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
366,2023-02-23 12:42:37,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
367,2023-02-23 12:42:38,0,+4.031,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
368,2023-02-23 12:42:39,0,+4.031,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
369,2023-02-23 12:42:40,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
370,2023-02-23 12:42:41,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
371,2023-02-23 12:42:42,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
372,2023-02-23 12:42:43,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
373,2023-02-23 12:42:44,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
374,2023-02-23 12:42:45,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
375,2023-02-23 12:42:46,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
376,2023-02-23 12:42:47,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
377,2023-02-23 12:42:48,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
378,2023-02-23 12:42:49,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
379,2023-02-23 12:42:50,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
380,2023-02-23 12:42:51,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
381,2023-02-23 12:42:52,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
382,2023-02-23 12:42:53,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
383,2023-02-23 12:42:54,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
384,2023-02-23 12:42:55,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
385,2023-02-23 12:42:56,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
386,2023-02-23 12:42:57,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
387,2023-02-23 12:42:58,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
388,2023-02-23 12:42:59,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
389,2023-02-23 12:43:00,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
390,2023-02-23 12:43:01,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
391,2023-02-23 12:43:02,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
392,2023-02-23 12:43:03,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
393,2023-02-23 12:43:04,0,+4.031,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
394,2023-02-23 12:43:05,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
395,2023-02-23 12:43:06,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
396,2023-02-23 12:43:07,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
397,2023-02-23 12:43:08,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
398,2023-02-23 12:43:09,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
399,2023-02-23 12:43:10,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
400,2023-02-23 12:43:11,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
401,2023-02-23 12:43:12,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
402,2023-02-23 12:43:13,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
403,2023-02-23 12:43:14,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
404,2023-02-23 12:43:15,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
405,2023-02-23 12:43:16,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
406,2023-02-23 12:43:17,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
407,2023-02-23 12:43:18,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
408,2023-02-23 12:43:19,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
409,2023-02-23 12:43:20,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
410,2023-02-23 12:43:21,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
411,2023-02-23 12:43:22,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
412,2023-02-23 12:43:23,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
413,2023-02-23 12:43:24,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
414,2023-02-23 12:43:25,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
415,2023-02-23 12:43:26,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
416,2023-02-23 12:43:27,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
417,2023-02-23 12:43:28,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
418,2023-02-23 12:43:29,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
419,2023-02-23 12:43:30,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
420,2023-02-23 12:43:31,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
421,2023-02-23 12:43:32,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
422,2023-02-23 12:43:33,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
423,2023-02-23 12:43:34,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
424,2023-02-23 12:43:35,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
425,2023-02-23 12:43:36,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
426,2023-02-23 12:43:37,0,+4.037,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
427,2023-02-23 12:43:38,0,+4.035,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
428,2023-02-23 12:43:39,0,+4.035,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
429,2023-02-23 12:43:40,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
430,2023-02-23 12:43:41,0,+4.032,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
431,2023-02-23 12:43:42,0,+4.037,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
432,2023-02-23 12:43:43,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
433,2023-02-23 12:43:44,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
434,2023-02-23 12:43:45,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
435,2023-02-23 12:43:46,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
436,2023-02-23 12:43:47,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
437,2023-02-23 12:43:48,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
438,2023-02-23 12:43:49,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
439,2023-02-23 12:43:50,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
440,2023-02-23 12:43:51,0,+4.034,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
441,2023-02-23 12:43:52,0,+4.037,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
442,2023-02-23 12:43:53,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
443,2023-02-23 12:43:54,0,+4.037,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
444,2023-02-23 12:43:55,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
445,2023-02-23 12:43:56,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
446,2023-02-23 12:43:57,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
447,2023-02-23 12:43:58,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
448,2023-02-23 12:43:59,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
449,2023-02-23 12:44:00,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
450,2023-02-23 12:44:01,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
451,2023-02-23 12:44:02,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
452,2023-02-23 12:44:03,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
453,2023-02-23 12:44:04,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
454,2023-02-23 12:44:05,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
455,2023-02-23 12:44:06,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
456,2023-02-23 12:44:07,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
457,2023-02-23 12:44:08,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
458,2023-02-23 12:44:09,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
459,2023-02-23 12:44:10,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
460,2023-02-23 12:44:11,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
461,2023-02-23 12:44:12,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
462,2023-02-23 12:44:13,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
463,2023-02-23 12:44:14,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
464,2023-02-23 12:44:15,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
465,2023-02-23 12:44:16,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
466,2023-02-23 12:44:17,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
467,2023-02-23 12:44:18,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
468,2023-02-23 12:44:19,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
469,2023-02-23 12:44:20,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
470,2023-02-23 12:44:21,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
471,2023-02-23 12:44:22,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
472,2023-02-23 12:44:23,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
473,2023-02-23 12:44:24,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
474,2023-02-23 12:44:25,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
475,2023-02-23 12:44:26,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
476,2023-02-23 12:44:27,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
477,2023-02-23 12:44:28,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
478,2023-02-23 12:44:29,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
479,2023-02-23 12:44:30,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
480,2023-02-23 12:44:31,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
481,2023-02-23 12:44:32,0,+4.037,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
482,2023-02-23 12:44:33,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
483,2023-02-23 12:44:34,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
484,2023-02-23 12:44:35,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
485,2023-02-23 12:44:36,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
486,2023-02-23 12:44:37,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
487,2023-02-23 12:44:38,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
488,2023-02-23 12:44:39,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
489,2023-02-23 12:44:40,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
490,2023-02-23 12:44:41,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
491,2023-02-23 12:44:42,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
492,2023-02-23 12:44:43,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
493,2023-02-23 12:44:44,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
494,2023-02-23 12:44:45,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
495,2023-02-23 12:44:46,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
496,2023-02-23 12:44:47,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
497,2023-02-23 12:44:48,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
498,2023-02-23 12:44:49,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
499,2023-02-23 12:44:50,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
500,2023-02-23 12:44:51,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
501,2023-02-23 12:44:52,0,+4.038,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLL
